Unnamed: 0,ID,Fullname,Birthday,Sex,Hometown,Jobtype,Salary,Marital Status
797,123456789101,Nguyễn Văn Anh,25/06/1991,Male,Phú Thọ,Engineer,500.0,Single
798,123456789123,Nguyễn Văn Thanh,20/12/1990,Male,Quảng Bình,Software Developer,50.0,Single
799,123456789123,Nguyễn Văn A,16/07/1980,Male,Cần Thơ,Software Engineer,500.0,Married
800,123456789101,Nguyễn Thị Kim Anh,24/06/1990,Female,Gia Lai,Teacher,15.0,Married
801,123456789012,Nguyễn Thị Minh Khai,08/09/1980,Female,Quảng Ngãi,Teacher,20.0,Married
802,123456789123,Nguyễn Văn An,14/03/1990,Male,Bà Rịa - Vũng Tàu,Engineer,500.0,Married
803,123456789012,Nguyễn Văn Anh,25/07/1993,Female,Vĩnh Long,Data Scientist,45.0,Single
804,342789123456,Nguyễn Văn Anh,16/02/1990,Male,Nghệ An,Software Engineer,350.0,Single
805,123456789012,Nguyễn Thanh Bình,25/07/1975,Male,Bến Tre,Engineer,18.0,Married
806,123456789012,Nguyễn Văn A,01/01/1980,Male,Đồng Nai,Engineer,500.0,Married
807,123456789012,Nguyễn Văn Anh,12/05/1985,Male,Lâm Đồng,Software Engineer,350.0,Single
808,89735123981,Nguyễn Văn Anh,23/02/1991,Male,Thái Bình,Software Engineer,45.0,Single
809,123456789012,Nguyễn Thị Minh Khai,20/08/1985,Female,Quảng Nam,Teacher,15.0,Married
810,123456789012,Nguyễn Văn An,12/07/1980,Male,Quảng Ngãi,Teacher,15.0,Single
811,123456789123,Nguyễn Văn A,20/04/1990,Male,Bến Tre,Software Engineer,20.0,Single
812,123456789012,Nguyễn Văn An,06/10/1990,Male,Bình Dương,Software Engineer,15.0,Married
813,123456789101,Nguyễn Văn A,25/03/1995,Male,Kiên Giang,Engineer,500.0,Single
814,123456789012,Nguyễn Thanh Bình,09/07/1987,Male,Đắk Lắk,Software Engineer,700.0,Married
815,123456789012,Nguyễn Văn An,20/09/1997,Male,Thanh Hóa,Teacher,400.0,Single
816,123456789012,Nguyễn Văn A,20/05/1989,Male,Bắc Kạn,Engineer,700.0,Single
817,123456789012,Nguyễn Văn A,01/01/1990,Male,Trà Vinh,Engineer,500.0,Married
818,123456789012,Nguyễn Văn A,20/02/1990,Male,Đà Nẵng,Software Engineer,20.0,Single
819,123456789012,Nguyễn Văn Nam,23/02/1988,Male,Đắk Lắk,Software Engineer,30.0,Single
820,123456789012,Nguyễn Văn Anh,07/05/1989,Male,Quảng Bình,Engineer,500.0,Married
821,123456789123,Nguyễn Văn A,12/07/1987,Male,Vĩnh Phúc,Software Developer,30.0,Married
822,123456789012,Nguyễn Văn Anh,25/03/1992,Male,Hậu Giang,Software Engineer,40.0,Single
823,123456789012,Nguyễn Thị Minh Khai,25/07/1980,Female,Hưng Yên,Educator,15.0,Married
824,124783459283,Nguyễn Thị Thu Trầng,19/10/1987,Female,Thái Nguyên,Engineer,20.0,Single
825,123456789012,Nguyễn Văn Anh,20/07/1987,Male,Hà Nội,Software Engineer,500.0,Single
826,985637410288,Nguyễn Văn Anh,23/04/1990,Male,Lâm Đồng,Engineer,30.0,Single
827,123456789012,Nguyễn Thị Hồng,12/03/1980,Female,Thừa Thiên Huế,Teacher,10.0,Married
828,123456789012,Nguyễn Văn Anh,12/05/1985,Female,Hà Nội,Teacher,15.0,Single
829,987654321098,Nguyễn Văn Anh,20/10/1990,Female,Cần Thơ,Accountant,500.0,Single
830,123456789123,Nguyễn Văn Anh,01/02/1990,Male,Sóc Trăng,Software Engineer,35.0,Single
831,123456789012,Nguyễn Thị Anh Thu,23/07/1990,Female,Đắk Lắk,Accountant,500.0,Single
832,123456789123,Nguyễn Thị Kim Ngân,20/04/1980,Female,Vĩnh Phúc,Nurse,10.0,Married
833,892345879123,Phạm Văn Thanh,24/10/1992,Male,Tuyên Quang,Software Engineer,15.0,Single
834,123456789012,Nguyễn Văn Anh,23/02/1985,Male,Nam Định,Engineer,350.0,Married
835,123456789012,Nguyễn Minh Khánh,14/05/1986,Male,Lai Châu,Software Engineer,23.0,Married
836,129384756112,Nguyễn Văn Hoàng,12/08/1990,Male,Nghệ An,Engineer,500.0,Married
837,123456789123,Nguyễn Hồng Nga,08/07/1990,Female,Ninh Bình,Teacher,17.0,Single
838,123456789123,Nguyễn Văn An,12/03/1990,Male,Sơn La,Software Engineer,50.0,Single
839,123456789012,Nguyễn Văn A,20/12/1992,Male,Hậu Giang,Engineer,700.0,Single
840,123456789012,Trần Thị Minh Hạnh,12/05/1985,Female,Đà Nẵng,Teacher,30.0,Married
841,123456789012,Nguyễn Thị Minh Khai,12/06/1989,Female,Quảng Nam,Teacher,45.0,Single
842,123456789012,Nguyễn Văn An,28/05/1995,Male,Bến Tre,Software Engineer,25.0,Single
843,123456789012,Nguyễn Văn An,20/02/1995,Male,Lâm Đồng,Software Engineer,500.0,Single
844,965875637482,Nguyễn Thị Minh Khai,23/06/1987,Female,Quảng Trị,Teacher,15.0,Single
845,123456789123,Nguyễn Văn A,04/06/1990,Male,Kon Tum,Engineer,20.0,Married
846,123456789012,Nguyễn Thị Minh Khai,16/02/1990,Female,Bà Rịa - Vũng Tàu,Teacher,15.0,Single
847,123456789012,Nguyễn Văn Anh,23/05/1988,Male,Bạc Liêu,Software Engineer,500.0,Single
848,123456789012,Nguyễn Văn An,31/12/1989,Male,An Giang,Software Developer,23.0,Married
849,768592418390,Nguyễn Thị Anh,12/05/1988,Female,Bình Thuận,teacher,15.0,Married
850,123456789012,Nguyễn Văn A,20/02/1985,Male,Bình Thuận,Software Developer,500.0,Married
851,123456789012,Nguyễn Văn A,27/05/1992,Male,Hà Nam,Teacher,20.0,Single
852,123456789012,Nguyễn Văn A,23/05/1990,Male,Hồ Chí Minh,Software Developer,15.0,Single
853,123456789012,Nguyễn Văn An,24/06/1994,Male,Hồ Chí Minh,Software Engineer,20.0,Single
854,123456789012,Nguyễn Văn An,21/09/1992,Male,Bắc Kạn,Software Engineer,500.0,Single
855,123456789012,Nguyễn Văn Anh,12/05/1990,Male,Yên Bái,Software Engineer,500.0,Single
856,123456789012,Nguyễn Văn Anh,01/04/1985,Male,Tây Ninh,Engineer,23.0,Married
857,903456789123,Nguyễn Thị Anh Thu,12/06/1973,Female,Hà Giang,Teacher,15.0,Married
858,123456789012,Nguyễn Văn An,20/04/1990,Male,Thái Nguyên,Teacher,20.0,Single
859,123456789012,Nguyễn Văn An,12/05/1989,Male,Ninh Bình,Software Engineer,15.0,Single
860,123456789123,Nguyễn Văn Anh,05/06/1985,Male,Quảng Trị,Engineer,500.0,Married
861,123456789123,Nguyễn Văn A,18/07/1991,Male,Kon Tum,Software Engineer,15.0,Single
862,123456789012,Nguyễn Văn Anh,01/04/1982,Male,Thái Bình,Software Engineer,15.0,Married
863,123456789012,Phạm Văn Lâm,15/04/1982,Male,Bà Rịa - Vũng Tàu,Engineer,500.0,Married
864,123456789123,Nguyễn Văn Thanh,20/03/1991,Male,Nam Định,Engineer,30.0,Single
865,123456789012,Nguyễn Thị Minh Châu,23/04/1986,Female,Cao Bằng,Teacher,45.0,Married
866,482638485729,Nguyễn Văn Minh,12/08/1990,Male,Yên Bái,Software Engineer,40.0,Single
867,123456789012,Nguyễn Văn Anh,20/07/1990,Male,Đồng Tháp,Software Engineer,30.0,Single
868,123456789012,Trần Thị Hoa,25/04/1989,Female,Hà Tĩnh,Accountant,500.0,Single
869,123456789012,Nguyễn Văn A,10/12/1990,Male,Hưng Yên,Engineer,700.0,Married
870,123456789123,Nguyễn Văn An,12/01/1982,Male,Cà Mau,Engineer,45.0,Married
871,589674123890,Nguyễn Văn An,25/04/1991,Male,Lai Châu,Software Engineer,500.0,Single
872,123456789012,Nguyễn Văn An,14/09/1985,Male,Đồng Tháp,Software Engineer,35.0,Married
873,123456789123,Nguyễn Văn A,20/12/1990,Male,Tây Ninh,Software Engineer,15.0,Single
874,123456789012,Nguyễn Văn Anh,20/03/1985,Female,Đắk Nông,Teacher,500.0,Married
875,123456789012,Nguyễn Thị Minh Thu,25/06/1993,Female,Đồng Tháp,Teacher,15.0,Single
876,123456789012,Nguyễn Văn Anh,15/06/1980,Male,Bình Định,Engineer,500.0,Married
877,123456789012,Nguyễn Văn An,20/12/1992,Male,Đắk Nông,Engineer,500.0,Single
878,123456789012,Nguyễn Văn A,20/08/1980,Male,Tiền Giang,Software Engineer,20.0,Single
879,123456789098,Nguyễn Văn An,12/06/1987,Male,Nghệ An,Teacher,500.0,Married
880,123456789012,Nguyễn Văn A,20/12/1980,Male,Tuyên Quang,engineer,500.0,Single
881,618902597223,Nguyễn Văn Anh,15/04/1975,Male,Thừa Thiên Huế,Engineer,390.0,Married
882,123456789012,Nguyễn Văn Anh,15/07/1980,Male,Vĩnh Phúc,Engineer,500.0,Married
883,123456789012,Nguyễn Văn An,12/05/1990,Male,Kiên Giang,Software Engineer,500.0,Single
884,763849273896,Nguyễn Thị Minh Khai,23/05/1994,Female,Cần Thơ,Teacher,650.0,Single
885,123456789012,Nguyễn Thanh Hoài,12/09/1989,Male,Quảng Nam,Software Engineer,35.0,Single
886,123456789123,Nguyễn Thị Minh Khai,12/03/1987,Female,Đà Nẵng,Teacher,18.0,Married
887,123456789012,Nguyễn Văn Anh,08/02/1987,Female,Hậu Giang,Accountant,20.0,Single
888,123456789012,Nguyễn Văn Anh,12/05/1988,Male,An Giang,Engineer,17.0,Single
889,584365129874,Nguyễn Văn A,15/06/1985,Male,Lai Châu,Engineer,650.0,Married
890,123456789012,Nguyễn Văn An,12/05/1990,Male,Tiền Giang,Engineer,500.0,Married
891,123456789012,Nguyễn Văn Anh,15/04/1987,Female,Hồ Chí Minh,Software Engineer,30.0,Married
892,384726129876,Nguyễn Văn A,15/06/1980,Male,Hà Giang,Engineer,25.0,Married
893,123456789012,Nguyễn Văn Anh,15/11/1989,Male,Hà Tĩnh,Software Developer,350.0,Married
894,234567891234,Nguyễn Văn Anh,15/04/1985,Male,Bình Thuận,Engineer,300.0,Married
895,489123456789,Nguyễn Văn A,02/08/1992,Male,Quảng Bình,Software Developer,25.0,Single
896,123456789012,Nguyễn Văn An,20/04/1985,Male,Hậu Giang,Software Engineer,30.0,Single
897,123456789012,Nguyễn Văn Anh,20/06/1993,Female,Đà Nẵng,Teacher,15.0,Single
898,123456789012,Nguyễn Văn Anh,15/07/1990,Male,Quảng Nam,Software Engineer,500.0,Single
899,123456789101,Nguyễn Văn Anh,16/09/1980,Male,Đà Nẵng,Software Engineer,300.0,Married
900,123456789123,Nguyễn Văn A,21/03/1987,Male,Vĩnh Phúc,Engineer,15.0,Single
901,123456789012,Nguyễn Văn Anh,24/05/1992,Female,Cà Mau,Architect,20.0,Single
902,123456789123,Nguyễn Văn A,14/08/1990,Male,Gia Lai,Engineer,500.0,Married
903,123456789012,Nguyễn Văn Anh,20/07/1995,Male,Hải Dương,Engineer,700.0,Single
904,745912369125,Nguyễn Thị Anh Thư,16/04/1990,Female,Thừa Thiên Huế,Music Teacher,15.0,Married
905,123456789012,Nguyễn Văn An,05/02/1990,Male,Đà Nẵng,Software Engineer,25.0,Single
906,123456789012,Nguyễn Văn An,02/01/1985,Male,Nam Định,Software Engineer,15.0,Single
907,123456789012,Nguyễn Văn An,20/07/1985,Male,Đà Nẵng,Engineer,500.0,Married
908,123456789012,Nguyễn Văn A,15/04/1990,Male,Hậu Giang,Software Developer,500.0,Married
909,123456789123,Nguyễn Văn Anh,12/05/1989,Female,Vĩnh Long,Teacher,400.0,Married
910,892341252487,Nguyễn Văn Anh,20/07/1990,Male,Lai Châu,Engineer,20.0,Single
911,123456789123,Nguyễn Văn Anh,24/05/1992,Female,Long An,Accountant,15.0,Single
912,123456789012,Nguyễn Thị Minh Khai,24/12/1990,Female,Long An,Accountant,500.0,Single
913,312748985334,Trần Thị Minh Phương,07/04/1980,Female,Gia Lai,Teacher,30.0,Married
914,123456789012,Nguyễn Văn An,23/04/1988,Male,Đồng Tháp,Software Engineer,15.0,Single
915,123456789012,Nguyễn Văn A,01/01/1990,Male,Tuyên Quang,Software Engineer,500.0,Single
916,123456789012,Nguyễn Văn An,18/05/1981,Male,Bạc Liêu,Engineer,23.0,Married
917,123456789012,Nguyễn Văn Anh,12/06/1990,Female,Quảng Trị,Teacher,500.0,Married
918,123456789123,Nguyễn Văn An,14/07/1988,Male,Hậu Giang,Software Engineer,20.0,Married
919,123456789123,Nguyễn Văn An,15/08/1980,Male,Bạc Liêu,Software Engineer,500.0,Married
920,345678901234,Nguyễn Thị Bích Ngọc,24/06/1995,Female,Yên Bái,Software Engineer,30.0,Single
921,123456789012,Nguyễn Thị Minh Khai,24/06/1990,Female,Khánh Hòa,Teacher,20.0,Single
922,123456789123,Nguyễn Thị Lan,10/05/1985,Female,Lâm Đồng,Teacher,20.0,Married
923,345678123456,Nguyễn Thị Anh Thu,03/11/1987,Female,Cần Thơ,Software Engineer,15.0,Single
924,123456789123,Nguyễn Văn A,20/08/1990,Male,Hồ Chí Minh,Software Engineer,15.0,Single
925,673268427856,Nguyễn Thị Anh,03/09/1989,Female,Nam Định,Marketing Manager,25.0,Single
926,728395672899,Nguyễn Văn An,25/07/1990,Male,Tiền Giang,Engineer,10.0,Married
927,123456789012,Nguyễn Văn A,12/05/1990,Male,Cao Bằng,Engineer,500.0,Married
928,123456789012,Nguyễn Văn A,20/10/1986,Male,Bến Tre,Engineer,700.0,Married
929,892345678904,Nguyễn Thị Minh Châu,06/12/1985,Female,Long An,Teacher,15.0,Married
930,123456789012,Nguyễn Thị Minh Khai,20/05/1995,Female,Hà Tĩnh,Software Engineer,200.0,Single
931,123456789012,Nguyễn Thị Minh Khai,12/04/1988,Female,Yên Bái,Teacher,700.0,Married
932,459134872156,Nguyễn Văn Anh,17/06/1982,Male,Hà Nội,Software Engineer,350.0,Married
933,123456789101,Nguyễn Thị Minh Anh,08/03/1986,Female,Quảng Trị,Teacher,15.0,Married
934,123456789012,Nguyễn Văn A,12/12/1990,Male,Cao Bằng,Engineer,500.0,Single
935,123456789012,Nguyễn Văn A,12/05/1990,Male,Đồng Tháp,Software Engineer,15.0,Single
936,123456789012,Nguyễn Văn An,26/07/1990,Male,Thái Bình,Software Engineer,20.0,Single
937,103847290382,Nguyễn Văn Minh,23/04/1996,Male,Tây Ninh,Engineer,500.0,Single
938,292183105392,Nguyễn Thịện Nhân,07/06/1968,Male,Đà Nẵng,Engineer,700.0,Married
939,123456789012,Nguyễn Văn Anh,20/09/1985,Male,Kon Tum,Software Engineer,30.0,Single
940,123456789012,Nguyễn Văn A,12/05/1985,Male,Hồ Chí Minh,Engineer,15.0,Married
941,734890123642,Nguyễn Văn Minh,21/07/1985,Male,Đồng Tháp,Engineer,500.0,Married
942,123456789012,Nguyễn Thị Trầng,20/05/1992,Female,Bắc Kạn,Teacher,10.0,Single
943,123456789012,Trần Hữu Dũng,16/05/1988,Male,Đà Nẵng,Software Engineer,20.0,Single
944,123456789012,Nguyễn Văn A,14/02/1990,Male,Sơn La,Software Engineer,25.0,Single
945,123456789012,Nguyễn Văn A,12/05/1985,Male,Kon Tum,Teacher,35.0,Married
946,123456789012,Trần Văn Thanh,15/05/1988,Male,Thanh Hóa,Software Engineer,20.0,Married
947,123456789123,Nguyễn Văn Phương,24/06/1985,Male,Kon Tum,Engineer,200.0,Married
948,123456789012,Nguyễn Văn A,15/05/1995,Male,Sơn La,Engineer,500.0,Single
949,123456789012,Nguyễn Văn A,20/07/1985,Male,Kiên Giang,Engineer,500.0,Married
950,823456789012,Nguyễn Văn Thành,20/08/1990,Male,Đà Nẵng,Software Engineer,50.0,Single
951,763820129018,Lê Văn Hưng,12/05/1983,Male,Hải Dương,Architect,30.0,Married
952,123456789012,Nguyễn Văn An,15/05/1987,Male,Sơn La,Software Engineer,300.0,Married
953,123456789012,Nguyễn Văn A,20/03/1992,Male,Thừa Thiên Huế,Software Engineer,47.0,Single
954,123456789012,Nguyễn Văn A,25/07/1995,Male,Hậu Giang,Engineer,15.0,Single
955,123456789012,Nguyễn Văn Anh,12/06/1987,Male,Đà Nẵng,Software Engineer,230.0,Single
956,123456789012,Nguyễn Văn Anh,15/04/1985,Male,Hải Dương,Engineer,500.0,Married
957,123456789012,Nguyễn Văn An,01/02/1990,Male,Kiên Giang,Engineer,800.0,Single
958,123456789012,Nguyễn Thị Minh,12/04/1986,Female,Lai Châu,Teacher,30.0,Married
959,102938475614,Nguyễn Thị Trầng,12/08/1989,Female,Tuyên Quang,teacher,23.0,Single
960,123456789012,Nguyễn Văn An,15/05/1990,Male,Nghệ An,Architect,500.0,Married
961,123456789123,Nguyễn Văn Anh,12/09/1990,Male,Cần Thơ,Software Engineer,500.0,Single
962,123456789012,Nguyễn Thị Minh Châu,25/06/1982,Female,Vĩnh Long,teacher,15.0,Married
963,123456789012,Nguyễn Thanh Tùng,15/04/1976,Male,Quảng Ngãi,Professor,500.0,Married
964,123456789012,Phạm Văn Đức,20/04/1986,Male,Quảng Bình,Software Engineer,400.0,Married
965,123456789012,Nguyễn Văn An,12/03/1990,Male,Bình Định,Software Engineer,300.0,Single
966,123456789012,Nguyễn Văn An,20/11/1990,Male,Quảng Nam,Engineer,20.0,Single
967,123456789012,Nguyễn Văn An,29/04/1990,Male,Khánh Hòa,Software Engineer,200.0,Single
968,823456789123,Nguyễn Thanh Phương,15/06/1985,Male,Vĩnh Long,Software Developer,25.0,Married
969,348394857412,Nguyễn Thị Bích,21/11/1985,Female,Cao Bằng,Doctor,450.0,Married
970,123456789012,Nguyễn Văn An,20/05/1980,Male,Vĩnh Long,Engineer,500.0,Married
971,123456789123,Nguyễn Thị Minh Khai,21/06/1984,Female,Lai Châu,Accountant,250.0,Married
972,123456789012,Nguyễn Thị Kim Anh,20/05/1990,Female,Quảng Nam,Teacher,30.0,Single
973,123456789123,Nguyễn Văn Anh,05/01/1990,Female,An Giang,Teacher,10.0,Married
974,123456789012,Nguyễn Văn A,12/05/1990,Male,Bình Dương,Software Developer,25.0,Single
975,123456789012,Nguyễn Văn A,15/07/1985,Male,Hưng Yên,Teacher,20.0,Married
976,123456789012,Nguyễn Thị Minh Khai,20/02/1985,Female,Hà Tĩnh,Teacher,15.0,Married
977,123456789012,Nguyễn Văn A,01/01/1970,Male,Quảng Trị,Teacher,30.0,Married
978,123456789012,Nguyễn Văn Anh,20/07/1985,Female,Kon Tum,Teacher,20.0,Single
979,719302718283,Nguyễn Văn A,12/08/1985,Male,Lai Châu,Engineer,650.0,Married
980,123456789012,Nguyễn Văn Anh,20/12/1990,Female,Vĩnh Phúc,Teacher,15.0,Single
981,472410625018,Nguyễn Thị Minh Châu,15/01/1989,Female,Hà Tĩnh,Software Developer,15.0,Single
982,123456789123,Nguyễn Văn A,20/11/1980,Male,Kon Tum,Software Engineer,200.0,Single
983,123456789012,Nguyễn Văn Minh,25/06/1994,Male,Đồng Nai,Software Developer,23.0,Single
984,123456789012,Nguyễn Văn A,20/05/1990,Male,Sóc Trăng,Engineer,500.0,Single
985,652374839201,Nguyễn Thị Thu Hương,10/05/1989,Female,Yên Bái,Software Developer,25.0,Married
986,457389152643,Nguyễn Văn Thanh,22/09/1990,Male,Lâm Đồng,Accountant,15.0,Single
987,123456789012,Nguyễn Văn Anh,15/06/1977,Male,Hải Phòng,Software Engineer,45.0,Married
988,983402837293,Nguyễn Phương Linh,25/03/1992,Female,Kiên Giang,Nurse,20.0,Married
989,123456789123,Nguyễn Thị Minh Khai,02/12/1975,Female,Bình Dương,Doctor,300.0,Married
990,123456789012,Nguyễn Văn A,12/03/1980,Male,Thừa Thiên Huế,Engineer,500.0,Married
991,593827461029,Nguyễn Thị Minh Khai,23/08/1990,Female,Bình Dương,Doctor,225.0,Single
992,123456789012,Nguyễn Văn Anh,12/05/1990,Male,Cao Bằng,Software Engineer,500.0,Single
993,123456789123,Nguyễn Văn A,15/08/1980,Male,Ninh Thuận,Engineer,550.0,Married
994,123456789012,Nguyễn Văn An,12/01/1985,Male,Ninh Thuận,Software Engineer,35.0,Married
995,836127495610,Nguyễn Minh Anh,12/04/1985,Female,Bình Thuận,Software Engineer,600.0,Married
996,123456789123,Nguyễn Văn An,20/12/1990,Male,Bình Dương,Teacher,45.0,Single
997,123456789012,Nguyễn Thanh Hai,25/05/1989,Male,Đà Nẵng,Software Developer,500.0,Single
998,876543219010,Nguyễn Thanh Long,25/03/1992,Male,Yên Bái,Software Engineer,30.0,Single
999,123456789012,Nguyễn Văn A,10/10/1985,Male,Vĩnh Phúc,Engineer,200.0,Married
1000,123456789012,Nguyễn Văn Thắng,08/09/1980,Male,Ninh Bình,Software Engineer,50.0,Married
1001,123456789012,Nguyễn Văn A,15/12/1989,Male,Hà Tĩnh,Teacher,20.0,Married
1002,123456789012,Nguyễn Văn An,12/05/1985,Male,Bình Định,Engineer,700.0,Married
1003,123456789012,Nguyễn Văn A,23/07/1985,Male,Nghệ An,Software Engineer,20.0,Single
1004,123456789012,Nguyễn Thị Minh Khai,21/03/1990,Female,Khánh Hòa,Teacher,15.0,Married
1005,123456789123,Nguyễn Văn Hòa,20/05/1985,Male,Bến Tre,Engineer,700.0,Married
1006,123456789012,Nguyễn Thị Kim Anh,02/03/1978,Female,Cao Bằng,Teacher,15.0,Married
1007,123456789012,Nguyễn Văn An,23/04/1990,Male,Đà Nẵng,Software Developer,20.0,Single
1008,143547627489,Nguyễn Thị Hoa,23/07/1993,Female,Bà Rịa - Vũng Tàu,Accountant,15.0,Single
1009,123456789012,Nguyễn Văn A,01/06/1990,Male,Đắk Lắk,Engineer,500.0,Married
1010,123456789012,Nguyễn Văn A,01/01/1985,Male,Đà Nẵng,Software Engineer,500.0,Single
1011,123456789012,Nguyễn Văn A,20/08/1992,Male,Nam Định,Engineer,300.0,Single
1012,123456789123,Trần Văn Anh,04/06/1986,Male,Phú Yên,Software Engineer,35.0,Married
1013,123456789012,Nguyễn Thị Anh,14/02/1985,Female,Trà Vinh,Marketing Manager,30.0,Married
1014,123456789012,Nguyễn Thị Thu Hà,12/05/1975,Female,Thái Nguyên,Teacher,25.0,Married
1015,123456789012,Nguyễn Văn An,20/03/1992,Male,Sơn La,Engineer,650.0,Single
1016,123456789123,Nguyễn Phu Trong,23/11/1989,Male,Phú Thọ,Software Developer,700.0,Single
1017,123456789012,Nguyễn Văn An,01/01/1985,Male,Trà Vinh,Engineer,500.0,Married
1018,123456789012,Nguyễn Thị Hoa,20/08/1982,Female,Vĩnh Phúc,Accountant,20.0,Single
1019,123456789101,Nguyễn Văn Anh,15/11/1990,Male,Đắk Lắk,Software Engineer,20.0,Single
1020,123456789012,Nguyễn Văn A,21/07/1987,Male,Đà Nẵng,Software Engineer,300.0,Single
1021,123456789123,Nguyễn Thị Minh Khai,25/02/1986,Female,Hưng Yên,Elementary School Teacher,15.0,Married
1022,123456789123,Nguyễn Thị Thanh Thường,29/07/1992,Female,Nam Định,Engineer,30.0,Single
